ts,account_no,direction,amount,balance_after
2025-09-06 18:03:08.007940,V000140,OUT,250151.75,0.0
2025-09-06 18:10:20.007940,V000120,IN,240749.6,240749.6
2025-09-06 18:17:32.007940,V000152,OUT,771322.17,0.0
2025-09-06 18:24:44.007940,V000007,IN,159761.56,544586.64
2025-09-06 18:31:56.007940,V000038,OUT,648314.52,1631909.0099999998
2025-09-06 18:39:08.007940,V000031,IN,792250.37,1683255.92
2025-09-06 18:46:20.007940,V000128,IN,774534.51,774534.51
2025-09-06 18:53:32.007940,V000181,IN,219605.93,363818.8
2025-09-06 19:00:44.007940,V000168,OUT,195168.71,0.0
2025-09-06 19:07:56.007940,V000007,OUT,35905.22,508681.42000000004
2025-09-06 19:15:08.007940,V000079,OUT,301768.48,1415814.44
2025-09-06 19:22:20.007940,V000140,OUT,680108.39,0.0
2025-09-06 19:29:32.007940,V000002,OUT,37666.99,2180412.4
2025-09-06 19:36:44.007940,V000002,IN,550160.05,2730572.45
2025-09-06 19:43:56.007940,V000106,OUT,535857.38,1054193.71
2025-09-06 19:51:08.007940,V000086,IN,730505.47,1223083.0
2025-09-06 19:58:20.007940,V000190,IN,108435.55,948480.0800000001
2025-09-06 20:05:32.007940,V000024,OUT,272477.36,185094.24
2025-09-06 20:12:44.007940,V000100,IN,678640.59,728584.19
2025-09-06 20:19:56.007940,V000092,IN,785522.7,815215.5399999999
2025-09-06 20:27:08.007940,V000090,OUT,277587.91,294041.8900000001
2025-09-06 20:34:20.007940,V000112,IN,183549.0,3431624.22
2025-09-06 20:41:32.007940,V000115,OUT,635565.29,331898.73
2025-09-06 20:48:44.007940,V000072,OUT,108688.9,475430.18999999994
2025-09-06 20:55:56.007940,V000024,OUT,715827.89,0.0
2025-09-06 21:03:08.007940,V000039,OUT,233271.41,0.0
2025-09-06 21:10:20.007940,V000167,OUT,321542.25,0.0
2025-09-06 21:17:32.007940,V000011,OUT,508971.25,588167.79
2025-09-06 21:24:44.007940,V000180,OUT,235436.62,1876493.6
2025-09-06 21:31:56.007940,V000098,IN,632538.7,632538.7
2025-09-06 21:39:08.007940,V000007,OUT,473792.73,34888.69
2025-09-06 21:46:20.007940,V000091,IN,372536.93,1484198.01
2025-09-06 21:53:32.007940,V000102,OUT,26217.75,882206.36
2025-09-06 22:00:44.007940,V000174,OUT,435478.44,0.0
2025-09-06 22:07:56.007940,V000063,IN,327283.61,327283.61
2025-09-06 22:15:08.007940,V000133,IN,497296.45,2492263.37
2025-09-06 22:22:20.007940,V000057,OUT,335344.28,0.0
2025-09-06 22:29:32.007940,V000107,OUT,412837.11,393693.07000000007
2025-09-06 22:36:44.007940,V000140,OUT,95176.53,0.0
2025-09-06 22:43:56.007940,V000177,OUT,592361.73,301814.89
2025-09-06 22:51:08.007940,V000069,OUT,33786.81,2322230.01
2025-09-06 22:58:20.007940,V000144,OUT,759047.09,0.0
2025-09-06 23:05:32.007940,V000187,OUT,325710.19,521556.56
2025-09-06 23:12:44.007940,V000170,OUT,703185.06,0.0
2025-09-06 23:19:56.007940,V000160,IN,601676.62,1902067.29
2025-09-06 23:27:08.007940,V000094,IN,650878.84,1387022.16
2025-09-06 23:34:20.007940,V000151,IN,752522.58,1317345.7799999998
2025-09-06 23:41:32.007940,V000097,OUT,651966.2,364133.74
2025-09-06 23:48:44.007940,V000048,IN,435178.41,953141.51
2025-09-06 23:55:56.007940,V000052,IN,331549.13,331549.13
2025-09-07 00:03:08.007940,V000136,OUT,6111.63,511824.35
2025-09-07 00:10:20.007940,V000030,IN,106914.13,1159596.5
2025-09-07 00:17:32.007940,V000046,IN,80872.29,129885.29999999999
2025-09-07 00:24:44.007940,V000125,IN,132423.38,1322343.77
2025-09-07 00:31:56.007940,V000020,IN,786631.01,2169428.25
2025-09-07 00:39:08.007940,V000151,OUT,74881.48,1242464.3
2025-09-07 00:46:20.007940,V000058,IN,673583.15,673583.15
2025-09-07 00:53:32.007940,V000174,IN,726586.59,726586.59
2025-09-07 01:00:44.007940,V000116,OUT,216596.18,0.0
2025-09-07 01:07:56.007940,V000191,OUT,151031.22,167758.71
2025-09-07 01:15:08.007940,V000065,IN,309457.73,1615783.96
2025-09-07 01:22:20.007940,V000115,OUT,440495.11,0.0
2025-09-07 01:29:32.007940,V000023,IN,13869.4,688908.48
2025-09-07 01:36:44.007940,V000098,IN,432752.63,1065291.33
2025-09-07 01:43:56.007940,V000055,IN,664231.62,1152715.9
2025-09-07 01:51:08.007940,V000003,IN,536559.63,640945.99
2025-09-07 01:58:20.007940,V000181,OUT,38580.55,325238.25
2025-09-07 02:05:32.007940,V000137,OUT,532834.8,0.0
2025-09-07 02:12:44.007940,V000065,IN,74682.92,1690466.88
2025-09-07 02:19:56.007940,V000108,IN,27475.87,840820.08
2025-09-07 02:27:08.007940,V000198,IN,409454.11,1074040.51
2025-09-07 02:34:20.007940,V000127,IN,89123.67,89123.67
2025-09-07 02:41:32.007940,V000052,OUT,623630.56,0.0
2025-09-07 02:48:44.007940,V000110,IN,605358.49,820866.73
2025-09-07 02:55:56.007940,V000068,OUT,256174.25,0.0
2025-09-07 03:03:08.007940,V000033,OUT,229892.86,561486.26
2025-09-07 03:10:20.007940,V000119,OUT,439161.13,1496749.9500000002
2025-09-07 03:17:32.007940,V000089,IN,521681.93,873724.76
2025-09-07 03:24:44.007940,V000020,OUT,15267.85,2154160.4
2025-09-07 03:31:56.007940,V000129,OUT,319287.67,390985.50000000006
2025-09-07 03:39:08.007940,V000046,OUT,528172.61,0.0
2025-09-07 03:46:20.007940,V000051,IN,238973.43,1485757.5799999998
2025-09-07 03:53:32.007940,V000078,OUT,414570.84,812728.77
2025-09-07 04:00:44.007940,V000136,IN,283268.55,795092.8999999999
2025-09-07 04:07:56.007940,V000008,IN,733255.92,1146567.32
2025-09-07 04:15:08.007940,V000073,OUT,653197.38,1318962.6099999999
2025-09-07 04:22:20.007940,V000102,IN,212251.68,1094458.04
2025-09-07 04:29:32.007940,V000174,OUT,85859.08,640727.51
2025-09-07 04:36:44.007940,V000079,IN,246328.02,1662142.46
2025-09-07 04:43:56.007940,V000118,IN,728092.86,1495872.17
2025-09-07 04:51:08.007940,V000129,OUT,742955.97,0.0
2025-09-07 04:58:20.007940,V000117,IN,208092.7,797042.4199999999
2025-09-07 05:05:32.007940,V000006,OUT,43423.61,0.0
2025-09-07 05:12:44.007940,V000164,IN,489297.55,544838.82
2025-09-07 05:19:56.007940,V000089,IN,247926.64,1121651.4
2025-09-07 05:27:08.007940,V000096,OUT,738941.99,0.0
2025-09-07 05:34:20.007940,V000008,IN,261030.44,1407597.76
2025-09-07 05:41:32.007940,V000023,OUT,737775.14,0.0
2025-09-07 05:48:44.007940,V000082,IN,569913.54,1184924.6099999999
2025-09-07 05:55:56.007940,V000186,OUT,219841.61,832374.41
2025-09-07 06:03:08.007940,V000151,IN,748929.32,1991393.62
2025-09-07 06:10:20.007940,V000023,IN,787469.93,787469.93
2025-09-07 06:17:32.007940,V000146,IN,318580.23,318580.23
2025-09-07 06:24:44.007940,V000003,IN,629081.17,1270027.1600000001
2025-09-07 06:31:56.007940,V000124,IN,283666.29,344575.48
2025-09-07 06:39:08.007940,V000165,IN,688148.01,688148.01
2025-09-07 06:46:20.007940,V000060,IN,72760.86,976498.96
2025-09-07 06:53:32.007940,V000122,IN,65824.63,65824.63
2025-09-07 07:00:44.007940,V000176,OUT,336983.23,0.0
2025-09-07 07:07:56.007940,V000190,IN,9526.41,958006.49
2025-09-07 07:15:08.007940,V000084,OUT,695183.28,89433.59999999998
2025-09-07 07:22:20.007940,V000039,IN,498874.14,498874.14
2025-09-07 07:29:32.007940,V000104,IN,739777.42,808942.98
2025-09-07 07:36:44.007940,V000129,IN,284637.7,284637.7
2025-09-07 07:43:56.007940,V000104,OUT,356557.42,452385.56
2025-09-07 07:51:08.007940,V000065,IN,256415.71,1946882.5899999999
2025-09-07 07:58:20.007940,V000192,IN,173141.02,173141.02
2025-09-07 08:05:32.007940,V000074,OUT,383707.05,526103.8700000001
2025-09-07 08:12:44.007940,V000175,OUT,222118.79,0.0
2025-09-07 08:19:56.007940,V000108,IN,323305.46,1164125.54
2025-09-07 08:27:08.007940,V000076,OUT,111876.01,526071.16
2025-09-07 08:34:20.007940,V000005,OUT,89197.58,0.0
2025-09-07 08:41:32.007940,V000056,IN,324400.54,744503.45
2025-09-07 08:48:44.007940,V000064,OUT,179444.21,2483061.09
2025-09-07 08:55:56.007940,V000194,OUT,59220.75,0.0
2025-09-07 09:03:08.007940,V000026,IN,232685.38,232685.38
2025-09-07 09:10:20.007940,V000022,IN,226719.76,393077.73
2025-09-07 09:17:32.007940,V000136,OUT,741450.94,53641.96000000008
2025-09-07 09:24:44.007940,V000138,OUT,582798.35,869882.11
2025-09-07 09:31:56.007940,V000131,IN,594565.53,2352643.6
2025-09-07 09:39:08.007940,V000015,OUT,690742.27,785343.3799999999
2025-09-07 09:46:20.007940,V000161,OUT,646154.75,370151.76
2025-09-07 09:53:32.007940,V000013,IN,721409.31,721409.31
2025-09-07 10:00:44.007940,V000173,OUT,103750.13,196326.91999999998
2025-09-07 10:07:56.007940,V000025,IN,420096.8,1195091.39
2025-09-07 10:15:08.007940,V000149,IN,282737.98,2764847.93
2025-09-07 10:22:20.007940,V000188,IN,62435.34,492462.51
2025-09-07 10:29:32.007940,V000042,OUT,792157.59,663801.64
2025-09-07 10:36:44.007940,V000006,OUT,479677.13,0.0
2025-09-07 10:43:56.007940,V000112,IN,184137.15,3615761.37
2025-09-07 10:51:08.007940,V000118,OUT,114186.83,1381685.3399999999
2025-09-07 10:58:20.007940,V000176,OUT,642167.49,0.0
2025-09-07 11:05:32.007940,V000102,OUT,138653.16,955804.88
2025-09-07 11:12:44.007940,V000133,OUT,76733.03,2415530.3400000003
2025-09-07 11:19:56.007940,V000158,IN,158750.93,624478.8300000001
2025-09-07 11:27:08.007940,V000062,IN,27067.8,1767880.44
2025-09-07 11:34:20.007940,V000119,IN,655496.26,2152246.21
2025-09-07 11:41:32.007940,V000156,OUT,616413.02,0.0
2025-09-07 11:48:44.007940,V000164,IN,150713.27,695552.09
2025-09-07 11:55:56.007940,V000026,IN,339432.06,572117.44
2025-09-07 12:03:08.007940,V000032,IN,264512.57,264512.57
2025-09-07 12:10:20.007940,V000171,IN,772072.04,1215789.37
2025-09-07 12:17:32.007940,V000098,IN,13273.96,1078565.29
2025-09-07 12:24:44.007940,V000200,OUT,779223.88,0.0
2025-09-07 12:31:56.007940,V000009,OUT,644766.48,0.0
2025-09-07 12:39:08.007940,V000185,OUT,659333.66,0.0
2025-09-07 12:46:20.007940,V000060,OUT,346499.64,629999.32
2025-09-07 12:53:32.007940,V000069,OUT,398083.14,1924146.8699999996
2025-09-07 13:00:44.007940,V000137,OUT,401994.92,0.0
2025-09-07 13:07:56.007940,V000103,OUT,76248.75,332292.55
2025-09-07 13:15:08.007940,V000095,IN,476982.89,476982.89
2025-09-07 13:22:20.007940,V000047,OUT,312083.92,132932.37
2025-09-07 13:29:32.007940,V000031,IN,439579.25,2122835.17
2025-09-07 13:36:44.007940,V000167,IN,105010.18,105010.18
2025-09-07 13:43:56.007940,V000015,OUT,335307.26,450036.12
2025-09-07 13:51:08.007940,V000174,OUT,107942.01,532785.5
2025-09-07 13:58:20.007940,V000003,OUT,123166.6,1146860.5599999998
2025-09-07 14:05:32.007940,V000142,OUT,768394.05,2061501.7099999997
2025-09-07 14:12:44.007940,V000189,IN,366153.21,1231052.75
2025-09-07 14:19:56.007940,V000056,IN,768734.72,1513238.17
2025-09-07 14:27:08.007940,V000105,IN,474962.4,1038767.7000000001
2025-09-07 14:34:20.007940,V000073,IN,423954.99,1742917.6
2025-09-07 14:41:32.007940,V000072,IN,304810.01,780240.2
2025-09-07 14:48:44.007940,V000123,IN,709910.45,709910.45
2025-09-07 14:55:56.007940,V000190,IN,209516.21,1167522.7
2025-09-07 15:03:08.007940,V000105,OUT,342478.45,696289.25
2025-09-07 15:10:20.007940,V000082,OUT,396436.9,788487.7100000001
2025-09-07 15:17:32.007940,V000150,OUT,485384.82,20881.369999999995
2025-09-07 15:24:44.007940,V000074,OUT,603691.81,0.0
2025-09-07 15:31:56.007940,V000165,IN,160739.32,848887.3300000001
2025-09-07 15:39:08.007940,V000090,OUT,713448.48,0.0
2025-09-07 15:46:20.007940,V000029,IN,702297.71,702297.71
2025-09-07 15:53:32.007940,V000152,IN,357220.71,357220.71
2025-09-07 16:00:44.007940,V000177,OUT,42999.62,258815.27000000002
2025-09-07 16:07:56.007940,V000035,OUT,771298.34,0.0
2025-09-07 16:15:08.007940,V000071,IN,707212.72,1152204.87
2025-09-07 16:22:20.007940,V000157,IN,698308.85,1608642.77
2025-09-07 16:29:32.007940,V000077,OUT,798771.37,0.0
2025-09-07 16:36:44.007940,V000195,OUT,626507.7,0.0
2025-09-07 16:43:56.007940,V000089,OUT,296764.14,824887.2599999999
2025-09-07 16:51:08.007940,V000165,OUT,195012.98,653874.35
2025-09-07 16:58:20.007940,V000140,IN,799331.2,799331.2
2025-09-07 17:05:32.007940,V000165,IN,256330.72,910205.07
2025-09-07 17:12:44.007940,V000048,OUT,121654.23,831487.28
2025-09-07 17:19:56.007940,V000118,OUT,585787.59,795897.7500000001
2025-09-07 17:27:08.007940,V000146,OUT,528091.97,0.0
2025-09-07 17:34:20.007940,V000105,OUT,675374.75,20914.5
2025-09-07 17:41:32.007940,V000026,IN,673867.26,1245984.7
2025-09-07 17:48:44.007940,V000099,IN,607823.29,872443.1300000001
2025-09-07 17:55:56.007940,V000018,OUT,93473.07,0.0
2025-09-07 18:03:08.007940,V000086,IN,187739.08,1410822.08
2025-09-07 18:10:20.007940,V000187,OUT,305933.69,215622.87
2025-09-07 18:17:32.007940,V000153,IN,478000.02,478000.02
2025-09-07 18:24:44.007940,V000117,OUT,301415.46,495626.96
2025-09-07 18:31:56.007940,V000071,OUT,319321.74,832883.1300000001
2025-09-07 18:39:08.007940,V000048,OUT,575272.71,256214.57000000007
2025-09-07 18:46:20.007940,V000044,IN,348038.43,1918779.18
2025-09-07 18:53:32.007940,V000145,OUT,493034.63,102261.41000000003
2025-09-07 19:00:44.007940,V000027,IN,438759.79,2046281.12
2025-09-07 19:07:56.007940,V000184,OUT,11895.46,0.0
2025-09-07 19:15:08.007940,V000073,OUT,577300.79,1165616.81
2025-09-07 19:22:20.007940,V000158,IN,211966.01,836444.84
2025-09-07 19:29:32.007940,V000165,IN,286532.57,1196737.64
2025-09-07 19:36:44.007940,V000040,IN,216691.67,1908008.77
2025-09-07 19:43:56.007940,V000031,OUT,59117.73,2063717.44
2025-09-07 19:51:08.007940,V000091,IN,16769.5,1500967.51
2025-09-07 19:58:20.007940,V000087,OUT,345032.13,824193.32
2025-09-07 20:05:32.007940,V000068,IN,627783.76,627783.76
2025-09-07 20:12:44.007940,V000170,IN,490936.83,490936.83
2025-09-07 20:19:56.007940,V000112,IN,592548.71,4208310.08
2025-09-07 20:27:08.007940,V000152,OUT,386795.42,0.0
2025-09-07 20:34:20.007940,V000152,IN,412966.83,412966.83
2025-09-07 20:41:32.007940,V000097,IN,29403.34,393537.08
2025-09-07 20:48:44.007940,V000030,IN,757593.78,1917190.28
2025-09-07 20:55:56.007940,V000109,OUT,650887.86,0.0
2025-09-07 21:03:08.007940,V000066,IN,688116.0,688116.0
2025-09-07 21:10:20.007940,V000121,OUT,243513.65,0.0
2025-09-07 21:17:32.007940,V000021,IN,383858.12,1147574.6600000001
2025-09-07 21:24:44.007940,V000116,OUT,266108.19,0.0
2025-09-07 21:31:56.007940,V000066,IN,684674.86,1372790.8599999999
2025-09-07 21:39:08.007940,V000066,IN,720711.21,2093502.07
2025-09-07 21:46:20.007940,V000064,OUT,245698.68,2237362.4099999997
2025-09-07 21:53:32.007940,V000167,IN,449256.58,554266.76
2025-09-07 22:00:44.007940,V000156,OUT,211144.35,0.0
2025-09-07 22:07:56.007940,V000167,OUT,776997.22,0.0
2025-09-07 22:15:08.007940,V000010,OUT,201724.12,637410.2
2025-09-07 22:22:20.007940,V000124,OUT,171835.74,172739.74
2025-09-07 22:29:32.007940,V000197,IN,737218.92,3156573.9299999997
2025-09-07 22:36:44.007940,V000026,IN,699029.04,1945013.74
2025-09-07 22:43:56.007940,V000027,OUT,494763.62,1551517.5
2025-09-07 22:51:08.007940,V000019,IN,256274.53,256274.53
2025-09-07 22:58:20.007940,V000063,IN,552539.98,879823.59
2025-09-07 23:05:32.007940,V000118,IN,678220.25,1474118.0
2025-09-07 23:12:44.007940,V000004,IN,681093.13,812730.1799999999
2025-09-07 23:19:56.007940,V000154,IN,94088.58,643600.07
2025-09-07 23:27:08.007940,V000182,IN,76233.63,76233.63
2025-09-07 23:34:20.007940,V000132,OUT,298874.78,299360.11
2025-09-07 23:41:32.007940,V000156,OUT,422807.39,0.0
2025-09-07 23:48:44.007940,V000062,OUT,567635.24,1200245.2
2025-09-07 23:55:56.007940,V000090,OUT,311802.03,0.0
2025-09-08 00:03:08.007940,V000199,OUT,276776.36,1486284.83
2025-09-08 00:10:20.007940,V000032,IN,363624.39,628136.96
2025-09-08 00:17:32.007940,V000139,OUT,729759.84,0.0
2025-09-08 00:24:44.007940,V000169,IN,668654.3,668654.3
2025-09-08 00:31:56.007940,V000015,OUT,494508.48,0.0
2025-09-08 00:39:08.007940,V000105,OUT,508264.66,0.0
2025-09-08 00:46:20.007940,V000030,OUT,321790.56,1595399.72
2025-09-08 00:53:32.007940,V000198,IN,240506.34,1314546.85
2025-09-08 01:00:44.007940,V000172,IN,253912.22,700299.43
2025-09-08 01:07:56.007940,V000173,IN,10832.14,207159.06
2025-09-08 01:15:08.007940,V000125,OUT,678892.11,643451.66
2025-09-08 01:22:20.007940,V000056,IN,42798.95,1556037.1199999999
2025-09-08 01:29:32.007940,V000001,IN,485976.06,485976.06
2025-09-08 01:36:44.007940,V000116,IN,97571.27,97571.27
2025-09-08 01:43:56.007940,V000020,IN,433791.48,2587951.88
2025-09-08 01:51:08.007940,V000187,OUT,26409.87,189213.0
2025-09-08 01:58:20.007940,V000028,OUT,124662.74,122703.11
2025-09-08 02:05:32.007940,V000026,IN,336764.84,2281778.58
2025-09-08 02:12:44.007940,V000053,OUT,410017.21,0.0
2025-09-08 02:19:56.007940,V000179,IN,158471.41,158471.41
2025-09-08 02:27:08.007940,V000004,IN,446287.56,1259017.74
2025-09-08 02:34:20.007940,V000199,IN,624347.27,2110632.1
2025-09-08 02:41:32.007940,V000090,IN,755761.63,755761.63
2025-09-08 02:48:44.007940,V000076,OUT,416649.7,109421.46000000002
2025-09-08 02:55:56.007940,V000078,OUT,232321.2,580407.5700000001
2025-09-08 03:03:08.007940,V000184,IN,44173.66,44173.66
2025-09-08 03:10:20.007940,V000121,IN,662158.63,662158.63
2025-09-08 03:17:32.007940,V000076,OUT,248270.09,0.0
2025-09-08 03:24:44.007940,V000012,OUT,77022.54,0.0
2025-09-08 03:31:56.007940,V000075,IN,60656.12,596306.19
2025-09-08 03:39:08.007940,V000120,IN,472861.35,713610.95
2025-09-08 03:46:20.007940,V000020,OUT,384600.49,2203351.3899999997
2025-09-08 03:53:32.007940,V000005,OUT,67826.12,0.0
2025-09-08 04:00:44.007940,V000144,IN,439236.32,439236.32
2025-09-08 04:07:56.007940,V000175,IN,307421.47,307421.47
2025-09-08 04:15:08.007940,V000040,IN,592868.72,2500877.49
2025-09-08 04:22:20.007940,V000168,IN,169676.53,169676.53
2025-09-08 04:29:32.007940,V000123,OUT,17271.61,692638.84
2025-09-08 04:36:44.007940,V000152,IN,730429.65,1143396.48
2025-09-08 04:43:56.007940,V000083,OUT,729486.01,1006353.6599999999
2025-09-08 04:51:08.007940,V000192,IN,707208.93,880349.9500000001
2025-09-08 04:58:20.007940,V000053,OUT,596416.78,0.0
2025-09-08 05:05:32.007940,V000084,OUT,681470.85,0.0
2025-09-08 05:12:44.007940,V000188,IN,83854.44,576316.95
2025-09-08 05:19:56.007940,V000158,IN,423871.93,1260316.77
2025-09-08 05:27:08.007940,V000200,OUT,388955.79,0.0
2025-09-08 05:34:20.007940,V000076,IN,773287.38,773287.38
2025-09-08 05:41:32.007940,V000153,IN,642232.12,1120232.1400000001
2025-09-08 05:48:44.007940,V000040,IN,687797.03,3188674.5200000005
2025-09-08 05:55:56.007940,V000097,OUT,628800.64,0.0
2025-09-08 06:03:08.007940,V000153,OUT,657383.77,462848.3699999999
2025-09-08 06:10:20.007940,V000035,IN,529748.47,529748.47
2025-09-08 06:17:32.007940,V000158,OUT,324946.54,935370.23
2025-09-08 06:24:44.007940,V000008,OUT,297326.2,1110271.56
2025-09-08 06:31:56.007940,V000115,IN,232446.55,232446.55
2025-09-08 06:39:08.007940,V000184,IN,595285.29,639458.9500000001
2025-09-08 06:46:20.007940,V000054,OUT,798545.65,291872.4600000001
2025-09-08 06:53:32.007940,V000121,OUT,201953.42,460205.20999999996
2025-09-08 07:00:44.007940,V000070,IN,566500.48,566500.48
2025-09-08 07:07:56.007940,V000075,OUT,668862.56,0.0
2025-09-08 07:15:08.007940,V000183,IN,737167.52,1089713.19
2025-09-08 07:22:20.007940,V000186,OUT,133339.06,699035.3500000001
2025-09-08 07:29:32.007940,V000034,IN,296569.71,523546.02
2025-09-08 07:36:44.007940,V000161,IN,156774.8,526926.56
2025-09-08 07:43:56.007940,V000185,OUT,782027.45,0.0
2025-09-08 07:51:08.007940,V000010,IN,568427.57,1205837.77
2025-09-08 07:58:20.007940,V000170,IN,528851.28,1019788.1100000001
2025-09-08 08:05:32.007940,V000004,IN,435183.19,1694200.93
2025-09-08 08:12:44.007940,V000169,IN,354601.52,1023255.8200000001
2025-09-08 08:19:56.007940,V000106,OUT,684359.89,369833.81999999995
2025-09-08 08:27:08.007940,V000015,OUT,689172.04,0.0
2025-09-08 08:34:20.007940,V000154,IN,531067.7,1174667.77
2025-09-08 08:41:32.007940,V000109,OUT,460247.74,0.0
2025-09-08 08:48:44.007940,V000160,OUT,45554.5,1856512.79
2025-09-08 08:55:56.007940,V000164,OUT,75176.24,620375.85
2025-09-08 09:03:08.007940,V000107,IN,278863.33,672556.4
2025-09-08 09:10:20.007940,V000020,OUT,650331.28,1553020.11
2025-09-08 09:17:32.007940,V000133,OUT,167379.32,2248151.02
2025-09-08 09:24:44.007940,V000199,OUT,381922.01,1728710.09
2025-09-08 09:31:56.007940,V000140,IN,104661.24,903992.44
2025-09-08 09:39:08.007940,V000181,IN,664670.03,989908.28
2025-09-08 09:46:20.007940,V000155,IN,406367.8,406367.8
2025-09-08 09:53:32.007940,V000102,IN,471759.74,1427564.62
2025-09-08 10:00:44.007940,V000006,IN,456861.47,456861.47
2025-09-08 10:07:56.007940,V000080,IN,80257.53,2066391.8
2025-09-08 10:15:08.007940,V000018,IN,284056.59,284056.59
2025-09-08 10:22:20.007940,V000111,OUT,277721.73,0.0
2025-09-08 10:29:32.007940,V000182,OUT,101555.2,0.0
2025-09-08 10:36:44.007940,V000049,IN,693056.14,2010963.3199999998
2025-09-08 10:43:56.007940,V000090,IN,687510.77,1443272.4
2025-09-08 10:51:08.007940,V000040,IN,374742.7,3563417.22
2025-09-08 10:58:20.007940,V000100,IN,257920.94,986505.1299999999
2025-09-08 11:05:32.007940,V000182,OUT,743408.26,0.0
2025-09-08 11:12:44.007940,V000152,OUT,206139.25,937257.23
2025-09-08 11:19:56.007940,V000177,IN,171024.08,429839.35
2025-09-08 11:27:08.007940,V000154,OUT,603621.46,571046.31
2025-09-08 11:34:20.007940,V000072,IN,232827.62,1013067.82
2025-09-08 11:41:32.007940,V000087,OUT,338690.6,485502.72
2025-09-08 11:48:44.007940,V000120,IN,652138.29,1365749.24
2025-09-08 11:55:56.007940,V000015,OUT,673165.35,0.0
2025-09-08 12:03:08.007940,V000051,IN,759966.76,2245724.34
2025-09-08 12:10:20.007940,V000037,IN,787595.64,787595.64
2025-09-08 12:17:32.007940,V000109,IN,149612.32,149612.32
2025-09-08 12:24:44.007940,V000155,IN,731361.6,1137729.4
2025-09-08 12:31:56.007940,V000052,IN,57310.01,57310.01
2025-09-08 12:39:08.007940,V000147,OUT,312872.13,71053.90000000002
2025-09-08 12:46:20.007940,V000089,IN,137584.95,962472.21
2025-09-08 12:53:32.007940,V000047,OUT,736220.47,0.0
2025-09-08 13:00:44.007940,V000167,OUT,757366.16,0.0
2025-09-08 13:07:56.007940,V000175,OUT,115249.79,192171.68
2025-09-08 13:15:08.007940,V000001,OUT,727736.75,0.0
2025-09-08 13:22:20.007940,V000019,OUT,623586.81,0.0
2025-09-08 13:29:32.007940,V000064,IN,562688.09,2800050.5
2025-09-08 13:36:44.007940,V000115,OUT,381374.2,0.0
2025-09-08 13:43:56.007940,V000033,OUT,225531.0,335955.26
2025-09-08 13:51:08.007940,V000036,IN,67581.88,190784.36
2025-09-08 13:58:20.007940,V000052,IN,717498.27,774808.28
2025-09-08 14:05:32.007940,V000082,OUT,766481.65,22006.05999999994
2025-09-08 14:12:44.007940,V000007,OUT,54695.64,0.0
2025-09-08 14:19:56.007940,V000137,OUT,533837.89,0.0
2025-09-08 14:27:08.007940,V000152,OUT,425509.5,511747.73
2025-09-08 14:34:20.007940,V000004,OUT,170637.48,1523563.45
2025-09-08 14:41:32.007940,V000148,OUT,82518.71,0.0
2025-09-08 14:48:44.007940,V000023,OUT,609394.64,178075.29000000004
2025-09-08 14:55:56.007940,V000098,IN,180870.9,1259436.19
2025-09-08 15:03:08.007940,V000197,OUT,541336.09,2615237.8400000003
2025-09-08 15:10:20.007940,V000095,OUT,630437.97,0.0
2025-09-08 15:17:32.007940,V000068,IN,305901.76,933685.52
2025-09-08 15:24:44.007940,V000136,IN,62267.08,115909.04000000001
2025-09-08 15:31:56.007940,V000055,OUT,496037.19,656678.71
2025-09-08 15:39:08.007940,V000010,IN,159769.28,1365607.05
2025-09-08 15:46:20.007940,V000024,IN,165524.37,165524.37
2025-09-08 15:53:32.007940,V000055,OUT,366016.87,290661.83999999997
2025-09-08 16:00:44.007940,V000116,IN,280810.19,378381.46
2025-09-08 16:07:56.007940,V000170,OUT,641666.74,378121.37
2025-09-08 16:15:08.007940,V000173,IN,621752.83,828911.8899999999
2025-09-08 16:22:20.007940,V000066,IN,500248.29,2593750.36
2025-09-08 16:29:32.007940,V000186,OUT,557335.5,141699.84999999998
2025-09-08 16:36:44.007940,V000140,OUT,562669.17,341323.2699999999
2025-09-08 16:43:56.007940,V000177,OUT,638863.31,0.0
2025-09-08 16:51:08.007940,V000189,OUT,392948.52,838104.23
2025-09-08 16:58:20.007940,V000005,IN,141874.83,141874.83
2025-09-08 17:05:32.007940,V000147,IN,172783.6,243837.5
2025-09-08 17:12:44.007940,V000105,IN,769494.12,769494.12
2025-09-08 17:19:56.007940,V000087,OUT,83830.43,401672.29
2025-09-08 17:27:08.007940,V000025,OUT,589014.61,606076.7799999999
2025-09-08 17:34:20.007940,V000066,OUT,442620.57,2151129.79
2025-09-08 17:41:32.007940,V000007,OUT,126705.53,0.0
2025-09-08 17:48:44.007940,V000115,IN,440690.87,440690.87
2025-09-08 17:55:56.007940,V000098,IN,758581.33,2018017.52
2025-09-08 18:03:08.007940,V000182,IN,606744.03,606744.03
2025-09-08 18:10:20.007940,V000120,OUT,377130.21,988619.03
2025-09-08 18:17:32.007940,V000094,OUT,673634.29,713387.8699999999
2025-09-08 18:24:44.007940,V000194,IN,52517.76,52517.76
2025-09-08 18:31:56.007940,V000183,OUT,93863.06,995850.1299999999
2025-09-08 18:39:08.007940,V000136,IN,441445.66,557354.7
2025-09-08 18:46:20.007940,V000088,IN,302687.54,778395.45
2025-09-08 18:53:32.007940,V000021,OUT,134791.39,1012783.2699999999
2025-09-08 19:00:44.007940,V000152,IN,630753.64,1142501.37
